Year,Month,Day,Hour,Minute,PM10
2020,3,4,12,5,InVld
2020,3,4,12,10,InVld
2020,3,4,12,15,InVld
2020,3,4,12,20,InVld
2020,3,4,12,25,InVld
2020,3,4,12,30,InVld
2020,3,4,12,35,InVld
2020,3,4,12,40,InVld
2020,3,4,12,45,InVld
2020,3,4,12,50,InVld
2020,3,4,12,55,InVld
2020,3,4,13,0,InVld
2020,3,4,13,5,InVld
2020,3,4,13,10,InVld
2020,3,4,13,15,InVld
2020,3,4,13,20,InVld
2020,3,4,13,25,InVld
2020,3,4,13,30,InVld
2020,3,4,13,35,InVld
2020,3,4,13,40,InVld
2020,3,4,13,45,InVld
2020,3,4,13,50,InVld
2020,3,4,13,55,InVld
2020,3,4,14,0,InVld
2020,3,4,14,5,InVld
2020,3,4,14,10,InVld
2020,3,4,14,15,InVld
2020,3,4,14,20,InVld
2020,3,4,14,25,InVld
2020,3,4,14,30,InVld
2020,3,4,14,35,InVld
2020,3,4,14,40,InVld
2020,3,4,14,45,InVld
2020,3,4,14,50,InVld
2020,3,4,14,55,InVld
2020,3,4,15,0,InVld
2020,3,4,15,5,InVld
2020,3,4,15,10,InVld
2020,3,4,15,15,InVld
2020,3,4,15,20,InVld
2020,3,4,15,25,InVld
2020,3,4,15,30,InVld
2020,3,4,15,35,InVld
2020,3,4,15,40,InVld
2020,3,4,15,45,InVld
2020,3,4,15,50,InVld
2020,3,4,15,55,InVld
2020,3,4,16,0,InVld
2020,3,4,16,5,InVld
2020,3,4,16,10,InVld
2020,3,4,16,15,InVld
2020,3,4,16,20,InVld
2020,3,4,16,25,InVld
2020,3,4,16,30,InVld
2020,3,4,16,35,InVld
2020,3,4,16,40,InVld
2020,3,4,16,45,InVld
2020,3,4,16,50,InVld
2020,3,4,16,55,InVld
2020,3,4,17,0,InVld
2020,3,4,17,5,InVld
2020,3,4,17,10,InVld
2020,3,4,17,15,InVld
2020,3,4,17,20,InVld
2020,3,4,17,25,InVld
2020,3,4,17,30,InVld
2020,3,4,17,35,InVld
2020,3,4,17,40,InVld
2020,3,4,17,45,InVld
2020,3,4,17,50,InVld
2020,3,4,17,55,InVld
2020,3,4,18,0,InVld
2020,3,4,18,5,InVld
2020,3,4,18,10,InVld
2020,3,4,18,15,InVld
2020,3,4,18,20,InVld
2020,3,4,18,25,InVld
2020,3,4,18,30,InVld
2020,3,4,18,35,InVld
2020,3,4,18,40,InVld
2020,3,4,18,45,InVld
2020,3,4,18,50,InVld
2020,3,4,18,55,InVld
2020,3,4,19,0,InVld
2020,3,4,19,5,InVld
2020,3,4,19,10,InVld
2020,3,4,19,15,InVld
2020,3,4,19,20,InVld
2020,3,4,19,25,InVld
2020,3,4,19,30,InVld
2020,3,4,19,35,InVld
2020,3,4,19,40,InVld
2020,3,4,19,45,InVld
2020,3,4,19,50,33
2020,3,4,19,55,33
2020,3,4,20,0,33
2020,3,4,20,5,33
2020,3,4,20,10,33
2020,3,4,20,15,33
2020,3,4,20,20,33
2020,3,4,20,25,33
2020,3,4,20,30,33
2020,3,4,20,35,33
2020,3,4,20,40,36.8
2020,3,4,20,45,52
2020,3,4,20,50,52
2020,3,4,20,55,52
2020,3,4,21,0,52
2020,3,4,21,5,52
2020,3,4,21,10,52
2020,3,4,21,15,52
2020,3,4,21,20,52
2020,3,4,21,25,52
2020,3,4,21,30,52
2020,3,4,21,35,52
2020,3,4,21,40,50
2020,3,4,21,45,42
2020,3,4,21,50,42
2020,3,4,21,55,42
2020,3,4,22,0,42
2020,3,4,22,5,42
2020,3,4,22,10,42
2020,3,4,22,15,42
2020,3,4,22,20,42
2020,3,4,22,25,42
2020,3,4,22,30,42
2020,3,4,22,35,42
2020,3,4,22,40,50.6
2020,3,4,22,45,85
2020,3,4,22,50,85
2020,3,4,22,55,85
2020,3,4,23,0,85
2020,3,4,23,5,85
2020,3,4,23,10,85
2020,3,4,23,15,85
2020,3,4,23,20,85
2020,3,4,23,25,85
2020,3,4,23,30,85
2020,3,4,23,35,85
2020,3,4,23,40,77.2
2020,3,4,23,45,46
2020,3,4,23,50,46
2020,3,4,23,55,46
,,43895,,,46
2020,3,5,0,5,46
2020,3,5,0,10,46
2020,3,5,0,15,46
2020,3,5,0,20,46
2020,3,5,0,25,46
2020,3,5,0,30,46
2020,3,5,0,35,46
2020,3,5,0,40,45.4
2020,3,5,0,45,43
2020,3,5,0,50,43
2020,3,5,0,55,43
2020,3,5,1,0,43
2020,3,5,1,5,43
2020,3,5,1,10,43
2020,3,5,1,15,43
2020,3,5,1,20,43
2020,3,5,1,25,43
2020,3,5,1,30,43
2020,3,5,1,35,43
2020,3,5,1,40,42
2020,3,5,1,45,38
2020,3,5,1,50,38
2020,3,5,1,55,38
2020,3,5,2,0,38
2020,3,5,2,5,38
2020,3,5,2,10,38
2020,3,5,2,15,38
2020,3,5,2,20,38
2020,3,5,2,25,38
2020,3,5,2,30,38
2020,3,5,2,35,38
2020,3,5,2,40,36.2
2020,3,5,2,45,29
2020,3,5,2,50,29
2020,3,5,2,55,29
2020,3,5,3,0,29
2020,3,5,3,5,29
2020,3,5,3,10,29
2020,3,5,3,15,29
2020,3,5,3,20,29
2020,3,5,3,25,29
2020,3,5,3,30,29
2020,3,5,3,35,29
2020,3,5,3,40,26.8
2020,3,5,3,45,18
2020,3,5,3,50,18
2020,3,5,3,55,18
2020,3,5,4,0,18
2020,3,5,4,5,18
2020,3,5,4,10,18
2020,3,5,4,15,18
2020,3,5,4,20,18
2020,3,5,4,25,18
2020,3,5,4,30,18
2020,3,5,4,35,18
2020,3,5,4,40,18.6
2020,3,5,4,45,21
2020,3,5,4,50,21
2020,3,5,4,55,21
2020,3,5,5,0,21
2020,3,5,5,5,21
2020,3,5,5,10,21
2020,3,5,5,15,21
2020,3,5,5,20,21
2020,3,5,5,25,21
2020,3,5,5,30,21
2020,3,5,5,35,21
2020,3,5,5,40,19
2020,3,5,5,45,11
2020,3,5,5,50,11
2020,3,5,5,55,11
2020,3,5,6,0,11
2020,3,5,6,5,11
2020,3,5,6,10,11
2020,3,5,6,15,11
2020,3,5,6,20,11
2020,3,5,6,25,11
2020,3,5,6,30,11
2020,3,5,6,35,11
2020,3,5,6,40,14.4
2020,3,5,6,45,28
2020,3,5,6,50,28
2020,3,5,6,55,28
2020,3,5,7,0,28
2020,3,5,7,5,28
2020,3,5,7,10,28
2020,3,5,7,15,28
2020,3,5,7,20,28
2020,3,5,7,25,28
2020,3,5,7,30,28
2020,3,5,7,35,28
2020,3,5,7,40,28.8
2020,3,5,7,45,32
2020,3,5,7,50,32
2020,3,5,7,55,32
2020,3,5,8,0,32
2020,3,5,8,5,32
2020,3,5,8,10,32
2020,3,5,8,15,32
2020,3,5,8,20,32
2020,3,5,8,25,32
2020,3,5,8,30,32
2020,3,5,8,35,32
2020,3,5,8,40,45.2
2020,3,5,8,45,98
2020,3,5,8,50,98
2020,3,5,8,55,98
2020,3,5,9,0,98
2020,3,5,9,5,98
2020,3,5,9,10,98
2020,3,5,9,15,98
2020,3,5,9,20,98
2020,3,5,9,25,98
2020,3,5,9,30,98
2020,3,5,9,35,98
2020,3,5,9,40,82
2020,3,5,9,45,18
2020,3,5,9,50,18
2020,3,5,9,55,18
2020,3,5,10,0,18
2020,3,5,10,5,18
2020,3,5,10,10,18
2020,3,5,10,15,18
2020,3,5,10,20,18
2020,3,5,10,25,18
2020,3,5,10,30,18
2020,3,5,10,35,18
2020,3,5,10,40,18
2020,3,5,10,45,18
2020,3,5,10,50,18
2020,3,5,10,55,18
2020,3,5,11,0,18
2020,3,5,11,5,18
2020,3,5,11,10,18
2020,3,5,11,15,18
2020,3,5,11,20,18
2020,3,5,11,25,18
2020,3,5,11,30,18
2020,3,5,11,35,18
2020,3,5,11,40,27.4
2020,3,5,11,45,65
2020,3,5,11,50,65
2020,3,5,11,55,65
2020,3,5,12,0,65
2020,3,5,12,5,65
2020,3,5,12,10,65
2020,3,5,12,15,65
2020,3,5,12,20,65
2020,3,5,12,25,65
2020,3,5,12,30,65
2020,3,5,12,35,65
2020,3,5,12,40,59.8
2020,3,5,12,45,39
2020,3,5,12,50,39
2020,3,5,12,55,39
2020,3,5,13,0,39
2020,3,5,13,5,39
2020,3,5,13,10,39
2020,3,5,13,15,39
2020,3,5,13,20,39
2020,3,5,13,25,39
2020,3,5,13,30,39
2020,3,5,13,35,39
2020,3,5,13,40,32.4
2020,3,5,13,45,6
2020,3,5,13,50,6
2020,3,5,13,55,6
2020,3,5,14,0,6
2020,3,5,14,5,6
2020,3,5,14,10,6
2020,3,5,14,15,6
2020,3,5,14,20,6
2020,3,5,14,25,6
2020,3,5,14,30,6
2020,3,5,14,35,6
2020,3,5,14,40,7
2020,3,5,14,45,11
2020,3,5,14,50,11
2020,3,5,14,55,11
2020,3,5,15,0,11
2020,3,5,15,5,11
2020,3,5,15,10,11
2020,3,5,15,15,11
2020,3,5,15,20,11
2020,3,5,15,25,11
2020,3,5,15,30,11
2020,3,5,15,35,11
2020,3,5,15,40,22
2020,3,5,15,45,66
2020,3,5,15,50,66
2020,3,5,15,55,66
2020,3,5,16,0,66
2020,3,5,16,5,66
2020,3,5,16,10,66
2020,3,5,16,15,66
2020,3,5,16,20,66
2020,3,5,16,25,66
2020,3,5,16,30,66
2020,3,5,16,35,66
2020,3,5,16,40,65.4
2020,3,5,16,45,63
2020,3,5,16,50,63
2020,3,5,16,55,63
2020,3,5,17,0,63
2020,3,5,17,5,63
2020,3,5,17,10,63
2020,3,5,17,15,63
2020,3,5,17,20,63
2020,3,5,17,25,63
2020,3,5,17,30,63
2020,3,5,17,35,63
2020,3,5,17,40,62.6
2020,3,5,17,45,61
2020,3,5,17,50,61
2020,3,5,17,55,61
2020,3,5,18,0,61
2020,3,5,18,5,61
2020,3,5,18,10,61
2020,3,5,18,15,61
2020,3,5,18,20,61
2020,3,5,18,25,61
2020,3,5,18,30,61
2020,3,5,18,35,61
2020,3,5,18,40,62
2020,3,5,18,45,66
2020,3,5,18,50,66
2020,3,5,18,55,66
2020,3,5,19,0,66
2020,3,5,19,5,66
2020,3,5,19,10,66
2020,3,5,19,15,66
2020,3,5,19,20,66
2020,3,5,19,25,66
2020,3,5,19,30,66
2020,3,5,19,35,66
2020,3,5,19,40,99
2020,3,5,19,45,231
2020,3,5,19,50,231
2020,3,5,19,55,231
2020,3,5,20,0,231
2020,3,5,20,5,231
2020,3,5,20,10,231
2020,3,5,20,15,231
2020,3,5,20,20,231
2020,3,5,20,25,231
2020,3,5,20,30,231
2020,3,5,20,35,231
2020,3,5,20,40,192.2
2020,3,5,20,45,37
2020,3,5,20,50,37
2020,3,5,20,55,37
2020,3,5,21,0,37
2020,3,5,21,5,37
2020,3,5,21,10,37
2020,3,5,21,15,37
2020,3,5,21,20,37
2020,3,5,21,25,37
2020,3,5,21,30,37
2020,3,5,21,35,37
2020,3,5,21,40,38.6
2020,3,5,21,45,45
2020,3,5,21,50,45
2020,3,5,21,55,45
2020,3,5,22,0,45
2020,3,5,22,5,45
2020,3,5,22,10,45
2020,3,5,22,15,45
2020,3,5,22,20,45
2020,3,5,22,25,45
2020,3,5,22,30,45
2020,3,5,22,35,45
2020,3,5,22,40,45.8
2020,3,5,22,45,49
2020,3,5,22,50,49
2020,3,5,22,55,49
2020,3,5,23,0,49
2020,3,5,23,5,49
2020,3,5,23,10,49
2020,3,5,23,15,49
2020,3,5,23,20,49
2020,3,5,23,25,49
2020,3,5,23,30,49
2020,3,5,23,35,49
2020,3,5,23,40,53
2020,3,5,23,45,69
2020,3,5,23,50,69
2020,3,5,23,55,69
,,43896,,,69
2020,3,6,0,5,69
2020,3,6,0,10,69
2020,3,6,0,15,69
2020,3,6,0,20,69
2020,3,6,0,25,69
2020,3,6,0,30,69
2020,3,6,0,35,69
2020,3,6,0,40,66
2020,3,6,0,45,54
2020,3,6,0,50,54
2020,3,6,0,55,54
2020,3,6,1,0,54
2020,3,6,1,5,54
2020,3,6,1,10,54
2020,3,6,1,15,54
2020,3,6,1,20,54
2020,3,6,1,25,54
2020,3,6,1,30,54
2020,3,6,1,35,54
2020,3,6,1,40,54.4
2020,3,6,1,45,56
2020,3,6,1,50,56
2020,3,6,1,55,56
2020,3,6,2,0,56
2020,3,6,2,5,56
2020,3,6,2,10,56
2020,3,6,2,15,56
2020,3,6,2,20,56
2020,3,6,2,25,56
2020,3,6,2,30,56
2020,3,6,2,35,56
2020,3,6,2,40,54.6
2020,3,6,2,45,49
2020,3,6,2,50,49
2020,3,6,2,55,49
2020,3,6,3,0,49
2020,3,6,3,5,49
2020,3,6,3,10,49
2020,3,6,3,15,49
2020,3,6,3,20,49
2020,3,6,3,25,49
2020,3,6,3,30,49
2020,3,6,3,35,49
2020,3,6,3,40,43.2
2020,3,6,3,45,20
2020,3,6,3,50,20
2020,3,6,3,55,20
2020,3,6,4,0,20
2020,3,6,4,5,20
2020,3,6,4,10,20
2020,3,6,4,15,20
2020,3,6,4,20,20
2020,3,6,4,25,20
2020,3,6,4,30,20
2020,3,6,4,35,20
2020,3,6,4,40,33
2020,3,6,4,45,85
2020,3,6,4,50,85
2020,3,6,4,55,85
2020,3,6,5,0,85
2020,3,6,5,5,85
2020,3,6,5,10,85
2020,3,6,5,15,85
2020,3,6,5,20,85
2020,3,6,5,25,85
2020,3,6,5,30,85
2020,3,6,5,35,85
2020,3,6,5,40,77.4
2020,3,6,5,45,47
2020,3,6,5,50,47
2020,3,6,5,55,47
2020,3,6,6,0,47
2020,3,6,6,5,47
2020,3,6,6,10,47
2020,3,6,6,15,47
2020,3,6,6,20,47
2020,3,6,6,25,47
2020,3,6,6,30,47
2020,3,6,6,35,47
2020,3,6,6,40,46.2
2020,3,6,6,45,43
2020,3,6,6,50,43
2020,3,6,6,55,43
2020,3,6,7,0,43
2020,3,6,7,5,43
2020,3,6,7,10,43
2020,3,6,7,15,43
2020,3,6,7,20,43
2020,3,6,7,25,43
2020,3,6,7,30,43
2020,3,6,7,35,43
2020,3,6,7,40,37.4
2020,3,6,7,45,15
2020,3,6,7,50,15
2020,3,6,7,55,15
2020,3,6,8,0,15
2020,3,6,8,5,15
2020,3,6,8,10,15
2020,3,6,8,15,15
2020,3,6,8,20,15
2020,3,6,8,25,15
2020,3,6,8,30,15
2020,3,6,8,35,15
2020,3,6,8,40,17.2
2020,3,6,8,45,26
2020,3,6,8,50,26
2020,3,6,8,55,26
2020,3,6,9,0,26
2020,3,6,9,5,26
2020,3,6,9,10,26
2020,3,6,9,15,26
2020,3,6,9,20,26
2020,3,6,9,25,26
2020,3,6,9,30,26
2020,3,6,9,35,26
2020,3,6,9,40,32.6
2020,3,6,9,45,59
2020,3,6,9,50,59
2020,3,6,9,55,59
2020,3,6,10,0,59
2020,3,6,10,5,59
2020,3,6,10,10,59
2020,3,6,10,15,59
2020,3,6,10,20,59
2020,3,6,10,25,59
2020,3,6,10,30,59
2020,3,6,10,35,59
2020,3,6,10,40,56.6
2020,3,6,10,45,47
2020,3,6,10,50,47
2020,3,6,10,55,47
2020,3,6,11,0,47
2020,3,6,11,5,47
2020,3,6,11,10,47
2020,3,6,11,15,47
2020,3,6,11,20,47
2020,3,6,11,25,47
2020,3,6,11,30,47
2020,3,6,11,35,47
2020,3,6,11,40,42
2020,3,6,11,45,22
2020,3,6,11,50,22
2020,3,6,11,55,22
2020,3,6,12,0,22
2020,3,6,12,5,22
2020,3,6,12,10,22
2020,3,6,12,15,22
2020,3,6,12,20,22
2020,3,6,12,25,22
2020,3,6,12,30,22
2020,3,6,12,35,22
2020,3,6,12,40,23.8
2020,3,6,12,45,31
2020,3,6,12,50,31
2020,3,6,12,55,31
2020,3,6,13,0,31
2020,3,6,13,5,31
2020,3,6,13,10,31
2020,3,6,13,15,31
2020,3,6,13,20,31
2020,3,6,13,25,31
2020,3,6,13,30,31
2020,3,6,13,35,31
2020,3,6,13,40,28
2020,3,6,13,45,16
2020,3,6,13,50,16
2020,3,6,13,55,16
2020,3,6,14,0,16
2020,3,6,14,5,16
2020,3,6,14,10,16
2020,3,6,14,15,16
2020,3,6,14,20,16
2020,3,6,14,25,16
2020,3,6,14,30,16
2020,3,6,14,35,16
2020,3,6,14,40,19.6
2020,3,6,14,45,34
2020,3,6,14,50,34
2020,3,6,14,55,34
2020,3,6,15,0,34
2020,3,6,15,5,34
2020,3,6,15,10,34
2020,3,6,15,15,34
2020,3,6,15,20,34
2020,3,6,15,25,34
2020,3,6,15,30,34
2020,3,6,15,35,34
2020,3,6,15,40,34.4
2020,3,6,15,45,36
2020,3,6,15,50,36
2020,3,6,15,55,36
2020,3,6,16,0,36
2020,3,6,16,5,36
2020,3,6,16,10,36
2020,3,6,16,15,36
2020,3,6,16,20,36
2020,3,6,16,25,36
2020,3,6,16,30,36
2020,3,6,16,35,36
2020,3,6,16,40,30.4
2020,3,6,16,45,8
2020,3,6,16,50,8
2020,3,6,16,55,8
2020,3,6,17,0,8
2020,3,6,17,5,8
2020,3,6,17,10,8
2020,3,6,17,15,8
2020,3,6,17,20,8
2020,3,6,17,25,8
2020,3,6,17,30,8
2020,3,6,17,35,8
2020,3,6,17,40,12.2
2020,3,6,17,45,29
2020,3,6,17,50,29
2020,3,6,17,55,29
2020,3,6,18,0,29
2020,3,6,18,5,29
2020,3,6,18,10,29
2020,3,6,18,15,29
2020,3,6,18,20,29
2020,3,6,18,25,29
2020,3,6,18,30,29
2020,3,6,18,35,29
2020,3,6,18,40,27.6
2020,3,6,18,45,22
2020,3,6,18,50,22
2020,3,6,18,55,22
2020,3,6,19,0,22
2020,3,6,19,5,22
2020,3,6,19,10,22
2020,3,6,19,15,22
2020,3,6,19,20,22
2020,3,6,19,25,22
2020,3,6,19,30,22
2020,3,6,19,35,22
2020,3,6,19,40,22.4
2020,3,6,19,45,24
2020,3,6,19,50,24
2020,3,6,19,55,24
2020,3,6,20,0,24
2020,3,6,20,5,24
2020,3,6,20,10,24
2020,3,6,20,15,24
2020,3,6,20,20,24
2020,3,6,20,25,24
2020,3,6,20,30,24
2020,3,6,20,35,24
2020,3,6,20,40,21
2020,3,6,20,45,9
2020,3,6,20,50,9
2020,3,6,20,55,9
2020,3,6,21,0,9
2020,3,6,21,5,9
2020,3,6,21,10,9
2020,3,6,21,15,9
2020,3,6,21,20,9
2020,3,6,21,25,9
2020,3,6,21,30,9
2020,3,6,21,35,9
2020,3,6,21,40,12.2
2020,3,6,21,45,25
2020,3,6,21,50,25
2020,3,6,21,55,25
2020,3,6,22,0,25
2020,3,6,22,5,25
2020,3,6,22,10,25
2020,3,6,22,15,25
2020,3,6,22,20,25
2020,3,6,22,25,25
2020,3,6,22,30,25
2020,3,6,22,35,25
2020,3,6,22,40,23.4
2020,3,6,22,45,17
2020,3,6,22,50,17
2020,3,6,22,55,17
2020,3,6,23,0,17
2020,3,6,23,5,17
2020,3,6,23,10,17
2020,3,6,23,15,17
2020,3,6,23,20,17
2020,3,6,23,25,17
2020,3,6,23,30,17
2020,3,6,23,35,17
2020,3,6,23,40,20.2
2020,3,6,23,45,33
2020,3,6,23,50,33
2020,3,6,23,55,33
,,43897,,,33
2020,3,7,0,5,33
2020,3,7,0,10,33
2020,3,7,0,15,33
2020,3,7,0,20,33
2020,3,7,0,25,33
2020,3,7,0,30,33
2020,3,7,0,35,33
2020,3,7,0,40,33.4
2020,3,7,0,45,35
2020,3,7,0,50,35
2020,3,7,0,55,35
2020,3,7,1,0,35
2020,3,7,1,5,35
2020,3,7,1,10,35
2020,3,7,1,15,35
2020,3,7,1,20,35
2020,3,7,1,25,35
2020,3,7,1,30,35
2020,3,7,1,35,35
2020,3,7,1,40,36.4
2020,3,7,1,45,42
2020,3,7,1,50,42
2020,3,7,1,55,42
2020,3,7,2,0,42
2020,3,7,2,5,42
2020,3,7,2,10,42
2020,3,7,2,15,42
2020,3,7,2,20,42
2020,3,7,2,25,42
2020,3,7,2,30,42
2020,3,7,2,35,42
2020,3,7,2,40,39.6
2020,3,7,2,45,30
2020,3,7,2,50,30
2020,3,7,2,55,30
2020,3,7,3,0,30
2020,3,7,3,5,30
2020,3,7,3,10,30
2020,3,7,3,15,30
2020,3,7,3,20,30
2020,3,7,3,25,30
2020,3,7,3,30,30
2020,3,7,3,35,30
2020,3,7,3,40,28.6
2020,3,7,3,45,23
2020,3,7,3,50,23
2020,3,7,3,55,23
2020,3,7,4,0,23
2020,3,7,4,5,23
2020,3,7,4,10,23
2020,3,7,4,15,23
2020,3,7,4,20,23
2020,3,7,4,25,23
2020,3,7,4,30,23
2020,3,7,4,35,23
2020,3,7,4,40,21.4
2020,3,7,4,45,15
2020,3,7,4,50,15
2020,3,7,4,55,15
2020,3,7,5,0,15
2020,3,7,5,5,15
2020,3,7,5,10,15
2020,3,7,5,15,15
2020,3,7,5,20,15
2020,3,7,5,25,15
2020,3,7,5,30,15
2020,3,7,5,35,15
2020,3,7,5,40,13.6
2020,3,7,5,45,8
2020,3,7,5,50,8
2020,3,7,5,55,8
2020,3,7,6,0,8
2020,3,7,6,5,8
2020,3,7,6,10,8
2020,3,7,6,15,8
2020,3,7,6,20,8
2020,3,7,6,25,8
2020,3,7,6,30,8
2020,3,7,6,35,8
2020,3,7,6,40,8.2
2020,3,7,6,45,9
2020,3,7,6,50,9
2020,3,7,6,55,9
2020,3,7,7,0,9
2020,3,7,7,5,9
2020,3,7,7,10,9
2020,3,7,7,15,9
2020,3,7,7,20,9
2020,3,7,7,25,9
2020,3,7,7,30,9
2020,3,7,7,35,9
2020,3,7,7,40,8.6
2020,3,7,7,45,7
2020,3,7,7,50,7
2020,3,7,7,55,7
2020,3,7,8,0,7
2020,3,7,8,5,7
2020,3,7,8,10,7
2020,3,7,8,15,7
2020,3,7,8,20,7
2020,3,7,8,25,7
2020,3,7,8,30,7
2020,3,7,8,35,7
2020,3,7,8,40,6.8
2020,3,7,8,45,6
2020,3,7,8,50,6
2020,3,7,8,55,6
2020,3,7,9,0,6
2020,3,7,9,5,6
2020,3,7,9,10,6
2020,3,7,9,15,6
2020,3,7,9,20,6
2020,3,7,9,25,6
2020,3,7,9,30,6
2020,3,7,9,35,6
2020,3,7,9,40,7.4
2020,3,7,9,45,13
2020,3,7,9,50,13
2020,3,7,9,55,13
2020,3,7,10,0,13
2020,3,7,10,5,13
2020,3,7,10,10,13
2020,3,7,10,15,13
2020,3,7,10,20,13
2020,3,7,10,25,13
2020,3,7,10,30,13
2020,3,7,10,35,13
2020,3,7,10,40,12.6
2020,3,7,10,45,11
2020,3,7,10,50,11
2020,3,7,10,55,11
2020,3,7,11,0,11
2020,3,7,11,5,11
2020,3,7,11,10,11
2020,3,7,11,15,11
2020,3,7,11,20,11
2020,3,7,11,25,11
2020,3,7,11,30,11
2020,3,7,11,35,11
2020,3,7,11,40,12
2020,3,7,11,45,16
2020,3,7,11,50,16
2020,3,7,11,55,16
2020,3,7,12,0,16
2020,3,7,12,5,16
2020,3,7,12,10,16
2020,3,7,12,15,16
2020,3,7,12,20,16
2020,3,7,12,25,16
2020,3,7,12,30,16
2020,3,7,12,35,16
2020,3,7,12,40,15.4
2020,3,7,12,45,13
2020,3,7,12,50,13
2020,3,7,12,55,13
2020,3,7,13,0,13
2020,3,7,13,5,13
2020,3,7,13,10,13
2020,3,7,13,15,13
2020,3,7,13,20,13
2020,3,7,13,25,13
2020,3,7,13,30,13
2020,3,7,13,35,13
2020,3,7,13,40,17.8
2020,3,7,13,45,37
2020,3,7,13,50,37
2020,3,7,13,55,37
2020,3,7,14,0,37
2020,3,7,14,5,37
2020,3,7,14,10,37
2020,3,7,14,15,37
2020,3,7,14,20,37
2020,3,7,14,25,37
2020,3,7,14,30,37
2020,3,7,14,35,37
2020,3,7,14,40,32.8
2020,3,7,14,45,16
2020,3,7,14,50,16
2020,3,7,14,55,16
2020,3,7,15,0,16
2020,3,7,15,5,16
2020,3,7,15,10,16
2020,3,7,15,15,16
2020,3,7,15,20,16
2020,3,7,15,25,16
2020,3,7,15,30,16
2020,3,7,15,35,16
2020,3,7,15,40,16.8
2020,3,7,15,45,20
2020,3,7,15,50,20
2020,3,7,15,55,20
2020,3,7,16,0,20
2020,3,7,16,5,20
2020,3,7,16,10,20
2020,3,7,16,15,20
2020,3,7,16,20,20
2020,3,7,16,25,20
2020,3,7,16,30,20
2020,3,7,16,35,20
2020,3,7,16,40,19.2
2020,3,7,16,45,16
2020,3,7,16,50,16
2020,3,7,16,55,16
2020,3,7,17,0,16
2020,3,7,17,5,16
2020,3,7,17,10,16
2020,3,7,17,15,16
2020,3,7,17,20,16
2020,3,7,17,25,16
2020,3,7,17,30,16
2020,3,7,17,35,16
2020,3,7,17,40,16.6
2020,3,7,17,45,19
2020,3,7,17,50,19
2020,3,7,17,55,19
2020,3,7,18,0,19
2020,3,7,18,5,19
2020,3,7,18,10,19
2020,3,7,18,15,19
2020,3,7,18,20,19
2020,3,7,18,25,19
2020,3,7,18,30,19
2020,3,7,18,35,19
2020,3,7,18,40,17.8
2020,3,7,18,45,13
2020,3,7,18,50,13
2020,3,7,18,55,13
2020,3,7,19,0,13
2020,3,7,19,5,13
2020,3,7,19,10,13
2020,3,7,19,15,13
2020,3,7,19,20,13
2020,3,7,19,25,13
2020,3,7,19,30,13
2020,3,7,19,35,13
2020,3,7,19,40,15.4
2020,3,7,19,45,25
2020,3,7,19,50,25
2020,3,7,19,55,25
2020,3,7,20,0,25
2020,3,7,20,5,25
2020,3,7,20,10,25
2020,3,7,20,15,25
2020,3,7,20,20,25
2020,3,7,20,25,25
2020,3,7,20,30,25
2020,3,7,20,35,25
2020,3,7,20,40,23.4
2020,3,7,20,45,17
2020,3,7,20,50,17
2020,3,7,20,55,17
2020,3,7,21,0,17
2020,3,7,21,5,17
2020,3,7,21,10,17
2020,3,7,21,15,17
2020,3,7,21,20,17
2020,3,7,21,25,17
2020,3,7,21,30,17
2020,3,7,21,35,17
2020,3,7,21,40,19
2020,3,7,21,45,27
2020,3,7,21,50,27
2020,3,7,21,55,27
2020,3,7,22,0,27
2020,3,7,22,5,27
2020,3,7,22,10,27
2020,3,7,22,15,27
2020,3,7,22,20,27
2020,3,7,22,25,27
2020,3,7,22,30,27
2020,3,7,22,35,27
2020,3,7,22,40,27.2
2020,3,7,22,45,28
2020,3,7,22,50,28
2020,3,7,22,55,28
2020,3,7,23,0,28
2020,3,7,23,5,28
2020,3,7,23,10,28
2020,3,7,23,15,28
2020,3,7,23,20,28
2020,3,7,23,25,28
2020,3,7,23,30,28
2020,3,7,23,35,28
2020,3,7,23,40,29
2020,3,7,23,45,33
2020,3,7,23,50,33
2020,3,7,23,55,33
,,43898,,,33
2020,3,8,0,5,33
2020,3,8,0,10,33
2020,3,8,0,15,33
2020,3,8,0,20,33
2020,3,8,0,25,33
2020,3,8,0,30,33
2020,3,8,0,35,33
2020,3,8,0,40,29.8
2020,3,8,0,45,17
2020,3,8,0,50,17
2020,3,8,0,55,17
2020,3,8,1,0,17
2020,3,8,1,5,17
2020,3,8,1,10,17
2020,3,8,1,15,17
2020,3,8,1,20,17
2020,3,8,1,25,17
2020,3,8,1,30,17
2020,3,8,1,35,17
2020,3,8,1,40,17.8
2020,3,8,1,45,21
2020,3,8,1,50,21
2020,3,8,1,55,21
2020,3,8,2,0,21
2020,3,8,2,5,21
2020,3,8,2,10,21
2020,3,8,2,15,21
2020,3,8,2,20,21
2020,3,8,2,25,21
2020,3,8,2,30,21
2020,3,8,2,35,21
2020,3,8,2,40,20.8
2020,3,8,2,45,20
2020,3,8,2,50,20
2020,3,8,2,55,20
2020,3,8,3,0,20
2020,3,8,3,5,20
2020,3,8,3,10,20
2020,3,8,3,15,20
2020,3,8,3,20,20
2020,3,8,3,25,20
2020,3,8,3,30,20
2020,3,8,3,35,20
2020,3,8,3,40,20
